2665 2
671 -0.5597957280602431 0.7771961350523782
672 -0.5571265179084923 0.7707438623878855
673 -0.559069083620601 0.7748900834441911
674 -0.5512039846991964 0.7682051575272958
675 -0.5589386199705362 0.7730956196337252
676 -0.5560367745838977 0.7664164605690048
677 -0.5548980347547084 0.77098267678193
678 -0.5522336823921785 0.7691299782996643
679 -0.5623331917430487 0.7762409261325346
680 -0.5567255022913432 0.7716931289150435
681 -0.5603977886476139 0.7731873156207475
682 -0.5636077372358153 0.6434770915808646
683 -0.5595263167879603 0.6362555741133825
684 -0.5537901528575696 0.6309910894361777
685 -0.5618213124816225 0.644701351162547
686 -0.5664628439688648 0.6528141022900817
687 -0.5562883903579452 0.6477152723287002
688 -0.5488372341780293 0.6216907547153796
689 -0.5671138696164837 0.6455130283188171
690 -0.6497313469993178 0.6993186943080137
691 -0.6470400125116759 0.7018072800366569
692 -0.6398711816523094 0.6929168392689333
693 -0.6408826143963262 0.6923790386575472
694 -0.6450926863846571 0.6991700332487522
695 -0.642627398527448 0.6936893144872486
696 -0.6421781442114161 0.694993159971035
697 -0.6438202296413159 0.6881696507163251
698 -0.6459668887580908 0.6979823285046065
699 -0.637629555830804 0.685765593113679
700 -0.6465850529073554 0.6996865667691846
701 -0.5718510622154965 0.7099984318854549
702 -0.5617003210202969 0.6916973001616078
703 -0.5875386212208115 0.7132167698807066
704 -0.5918292691531499 0.7225406115800663
705 -0.5784670306369294 0.7294253260331891
706 -0.5881557911942753 0.7377549152968319
707 -0.5117230214565043 0.5032722559381348
708 -0.5166210557969186 0.49774201005720187
709 -0.5216842938858172 0.5181104108188247
710 -0.5142730293943553 0.5034611200511803
711 -0.5192739427959011 0.5053951278289709
712 -0.5078854668760098 0.5041751394772847
713 -0.5171113145411738 0.5120890291420016
714 -0.6115731934773813 0.689893934057777
715 -0.608282762767812 0.677959551176588
716 -0.6153704601830167 0.6981946338732272
717 -0.5909612852051628 0.744865919910468
718 -0.5928287487463468 0.7490972623589781
719 -0.5903273898468064 0.7488518147766445
720 -0.5812036496622629 0.7319711205761342
721 -0.583204810140459 0.7382547366140862
722 -0.6049997322282902 0.7285718532159458
723 -0.6031492050646687 0.7249591338094543
724 -0.6072190457094674 0.73655502131978
725 -0.6069263891306261 0.733600433076408
726 -0.6003889889089946 0.7294573916832539
727 -0.6061719755311457 0.73289922989387
728 -0.6041931514803947 0.7301649696056739
729 -0.6112049261993258 0.7392450596300707
730 -0.6030832639314418 0.7242823619323294
731 -0.6130016221284448 0.7340327710490328
732 -0.6212864265978508 0.6250021484776247
733 -0.6107130678461788 0.6051957450335975
734 -0.6204702285837502 0.6290464782677769
735 -0.6167299342907749 0.6194673611974592
736 -0.8196945581033872 -0.4652974090481725
737 -0.8190478955707512 -0.46469990302078723
738 -0.8135497181268604 -0.46393943942553834
739 -0.820363757310457 -0.4662420709302005
740 -0.815327726290699 -0.46351331244592675
741 -0.8138685257048907 -0.46443693770470407
742 -0.8245836397230313 -0.46401305262382814
743 -0.8250992335709706 -0.468023298029211
744 -0.8241813598800178 -0.46785773027859434
745 -0.8205162478221432 -0.46635365515085053
746 -0.8196393127894149 -0.46527786733801285
747 -0.7941688093521763 -0.49672045581275814
748 -0.7910691604741636 -0.4917018302712178
749 -0.7984870258026434 -0.500171818620631
750 -0.7880046179593518 -0.490938700670585
751 -0.7926774586195079 -0.49797999546666283
752 -0.7950385529954807 -0.499862203505292
753 -0.7999610109340831 -0.5006168636601916
754 -0.8009289458587932 -0.5009954300516075
755 -0.7963110256855949 -0.4986565565602344
756 -0.7888466058073738 -0.49651706291614267
757 -0.7781096781010998 -0.35261339441828626
758 -0.7670162728148768 -0.34847623049809084
759 -0.7785112303063932 -0.34919155194091245
760 -0.7781412710479774 -0.34847751855551395
761 -0.782275951014171 -0.34430916251395016
762 -0.7797183226604039 -0.3494185083838406
763 -0.7659898818605759 -0.3438979604124974
764 -0.7795851848973339 -0.3520079509642889
765 -0.7773896850430806 -0.35669444677102236
766 -0.10952110052139136 -0.3528950477548822
767 -0.13618664329784455 -0.3525818735616396
768 -0.11636368257195592 -0.3230314521252478
769 -0.13259468021571438 -0.3295156542399864
770 -0.11927740267453171 -0.340118629789343
771 -0.10008210040708646 -0.34085981838084406
772 -0.13291415813521054 -0.3324002628304076
773 -0.127515055982849 -0.34289617593183425
774 -0.10963620756979528 -0.3367233261124642
775 -0.7868864196325233 -0.45224311379461773
776 -0.7871977181925346 -0.453614160464725
777 -0.7895277524199029 -0.4585934030688019
778 -0.8019812448608887 -0.46431482545180613
779 -0.3833277236990583 0.6515941053445273
780 -0.3908270769402129 0.6550532121595767
781 -0.3894228077579251 0.6646585187517986
782 -0.3839621854545903 0.6479593652840882
783 -0.3897801249218946 0.6618316873371217
784 -0.38793761880688304 0.6558726285796732
785 -0.38450962657811616 0.6549871184077324
786 -0.3699120148068529 0.8496835974480529
787 -0.36735216103397345 0.8482614227620965
788 -0.360381739761684 0.8362187047259982
789 -0.37154406647258087 0.8592552914355077
790 -0.3686467139357824 0.8567704332943105
791 -0.37186242713036893 0.8604419085119176
792 -0.37025665297808774 0.8558286563639468
793 -0.3724343456023076 0.8599864825358238
794 -0.3737097725211962 0.8515345812102819
795 -0.4124832146884386 0.8610052086965257
796 -0.4039522325718896 0.8348003379297452
797 -0.3956529740529978 0.8388763509842646
798 -0.4058594631152805 0.8494035192925441
799 -0.40154165205410525 0.8353577045814572
800 -0.4118180201431997 0.8544761528723434
801 -0.4074029851257797 0.8385387558721222
802 -0.4045581406189715 0.8448505757760346
803 -0.35659984713315557 0.7189202619581769
804 -0.344072513882937 0.6931521366706043
805 -0.35078720173437217 0.7111723774226445
806 -0.41942619549462373 0.7863890200960587
807 -0.41513915848793215 0.7668780326468128
808 -0.4196345499487189 0.7814680932188272
809 -0.47387926835676625 0.8183763210239632
810 -0.4751090048999588 0.8200216368121362
811 -0.47002968624501484 0.8147319162202482
812 -0.47119984658575964 0.8124148984203442
813 -0.47507777861086703 0.8188513361867825
814 -0.4788070008003979 0.8192453002716205
815 -0.47249398939909837 0.8181120549151565
816 -0.4709232448550122 0.8052305182445704
817 -0.47766292966392765 0.8263385769169446
818 -0.47807034224840506 0.8212540250394369
819 -0.474995274259877 0.8106519542491685
820 -0.39441558275652183 0.7865566344300635
821 -0.3899194575935652 0.7890041991536026
822 -0.391013858836632 0.7894120012903691
823 0.32787649449028655 0.6527687893068407
824 0.3128646313995837 0.6329031167051198
825 0.32607705222572264 0.6419681711552901
826 0.33434824386825834 0.6498915782321485
827 0.33310195638683965 0.6477867052599966
828 0.3165252008718958 0.6502108710414685
829 0.3210636254344456 0.639332023049566
830 0.3313104845322264 0.6474946022005923
831 0.3190996642474211 0.6401747569962539
832 0.32938354710464096 0.6543351893911892
833 -0.4483149314039769 0.7941167792745216
834 -0.44797403808117275 0.8007590618473958
835 -0.44799632153197533 0.8050812175266766
836 -0.4438214118281225 0.8210310221277224
837 -0.43742049868745897 0.8129057623647366
838 -0.3946003222772478 0.8180757968815717
839 -0.38842991290596385 0.8089196737877049
840 -0.3963560139754406 0.8161675838994302
841 -0.3123857662937298 0.8491649838596552
842 -0.3012033961952386 0.8614863003749774
843 -0.3127786294423271 0.8655151697384695
844 -0.3130036964908798 0.865409606372441
845 -0.31247037191993476 0.8650827077341203
846 -0.30828438429964033 0.8683522602469523
847 -0.30996582705968206 0.8623317955135927
848 -0.3114110538089554 0.8647896888227751
849 -0.31113816653938997 0.8598755893105956
850 -0.42220633266234986 0.8138589405979572
851 -0.60232521847317 0.5812808802776491
852 -0.6015408616754343 0.5837231464465962
853 -0.6006953642312062 0.5806457278568965
854 -0.605201120068841 0.5885131961615178
855 -0.6011646591475386 0.5845651971825435
856 -0.6004023861212386 0.5893109115284526
857 -0.6124932397545148 0.5806897792430122
858 -0.6066600192446697 0.5884148154305863
859 -0.5990718942983897 0.5867463824971306
860 -0.5997078731639566 0.5798953944914519
861 -0.6061832161762517 0.5894266897491515
862 -0.21685129735701072 0.9010584271592185
863 0.14436397362364536 0.9068158361390688
864 0.14611454975147625 0.9110955878305944
865 0.1403722440912666 0.9033505046789863
866 0.14499619185797993 0.911471671920059
867 0.1446745403695274 0.9122262094098378
868 0.1448453727382576 0.9078322219008237
869 0.14547176126899913 0.9071301265810796
870 0.1443026449496745 0.9095717771070535
871 0.1447981090227052 0.9094628077182292
872 0.14399604354718842 0.9059196618593373
873 -0.21606379144440738 0.9072156873156048
874 -0.20017440320684307 0.8578379709137944
875 -0.20826288628736725 0.8751824733628184
876 -0.20610372731314017 0.8717528684246219
877 -0.22189422153691293 0.9138967347186412
878 -0.2237913325655471 0.931484347573057
879 -0.2242309539445153 0.9321878669924638
880 -0.2168212093595925 0.9078350287961667
881 -0.22220239772551792 0.9099150574291625
882 -0.22565302800708922 0.9281041583559051
883 -0.22355777359077408 0.920748925726061
884 -0.22045490385101077 0.9225522684366783
885 -0.2265421250945303 0.9248425011904501
886 -0.21993974966189253 0.9235482850584016
887 -0.21487969946022192 0.9060087714748198
888 -0.20557826897919643 0.8958755832035524
889 -0.20608761663841935 0.9004067207722786
890 -0.17287175239410704 0.5521579270581335
891 -0.15651397967008474 0.5373663423854785
892 -0.16390619938449788 0.551681770157208
893 -0.16429844308588934 0.5456689813967662
894 -0.16503211719888822 0.5590825519547192
895 -0.15076883677708455 0.5484181355794697
896 -0.1540683826029355 0.5464835608589728
897 -0.150272529701667 0.5594345551579464
898 -0.002082735643988239 0.6064772602787291
899 0.011574232379008755 0.630484536006872
900 -0.002687600064162767 0.6016311382371088
901 -0.009813512740782914 0.6113889146877055
902 0.0049555856557505825 0.6017778390373787
903 0.007385709010553133 0.6422164861209222
904 0.004946102619974153 0.607281427169394
905 -0.0033018309173105938 0.6070397604880933
906 0.006222573140019917 0.6269166673554365
907 0.0016103364021805098 0.6136285290604513
908 -0.20252389660739512 0.7984938341395945
909 -0.19931083205912586 0.8056431304131557
910 -0.20038508949112802 0.810050099953252
911 -0.2023993902064602 0.8024481875489619
912 -0.19811702117115002 0.804956980420609
913 -0.20254445681829816 0.7933750629230101
914 -0.21109476913574152 0.8058386457165818
915 -0.2630372391329123 0.40451570339837944
916 -0.285177956241404 0.40098029345046127
917 -0.29563639785041657 0.4097300295627656
918 -0.2681211070113438 0.4201966825774143
919 -0.30655904633046444 0.4238298256780691
920 -0.308319729727433 0.4299459028912594
921 -0.2884676505038151 0.43112530915246
922 -0.2664317676953476 0.41479811926166327
923 -0.2960508774095307 0.41274333777323347
924 -0.28737189564993587 0.41379234200891796
925 -0.19825312982200446 0.7896723414833349
926 -0.1984289606227191 0.797506612123627
927 0.4726955215223145 -0.8066350679765519
928 0.4744875014072185 -0.8055626441416095
929 0.4757804024334998 -0.8086717665611147
930 0.47369670282019344 -0.807556364188495
931 0.463230483908522 -0.7963344275951751
932 0.4718927143121481 -0.8099409546369437
933 0.3888061982792083 -0.8515498255810704
934 0.3881044078609987 -0.8449012025685338
935 0.3860003502392187 -0.842792077983067
936 0.38895054507061466 -0.8540292234345758
937 0.3916438167354878 -0.8577649422956282
938 0.38923142821047163 -0.8505256822377784
939 0.39179268462049005 -0.8575568441758674
940 0.38340276702629666 -0.8425999671498923
941 0.3919111354632524 -0.8578488293803712
942 0.3944143394465485 -0.8579074682188585
943 0.4039382802547805 -0.12752786088108295
944 0.40907453302786406 -0.15965903029652817
945 0.4040711159430845 -0.1599947859400148
946 0.42078649911044363 -0.12888677279954014
947 0.41882963902098735 -0.11066667417016146
948 0.4135516278411339 -0.1378883822501124
949 0.401575128910329 -0.1298795030959729
950 0.4320855836408654 -0.13172342955267838
951 0.425464207441116 -0.16469392750852613
952 0.4290525819158665 -0.1415434513880017
953 0.6059715492567209 -0.5509175022950612
954 0.6130631458731504 -0.557095130369841
955 0.6094708136814733 -0.5645019154100175
956 0.5996606962593501 -0.5487705924790134
957 0.6081125304253352 -0.5571857331201181
958 0.6034568668328435 -0.5539684832584267
959 0.6077659059369279 -0.561953776012431
960 0.5997449160511581 -0.5556282533348933
961 0.6068143779831292 -0.5510765086129406
962 0.6161171865477574 -0.5577253723554275
963 0.542887313643431 -0.7800795173493541
964 0.5354440224026636 -0.7715676540538234
965 0.5350442018754978 -0.7665024635862394
966 0.5332136689759944 -0.7700475793554529
967 0.5402928241032225 -0.7766532249033353
968 0.5424440679089124 -0.7787576099378425
969 0.5415196363031356 -0.77805275548649
970 0.5444668703644573 -0.7848755253932833
971 0.5363576777921981 -0.7738675465491089
972 0.5407416618918187 -0.7821163851911592
973 0.5401435147538831 -0.7738906998305299
974 0.4076329832899096 -0.7682222544734024
975 0.4073894950003104 -0.7697169808587564
976 0.4074356062845579 -0.7712072134618173
977 0.39873006568020775 -0.7569481236521375
978 0.40078339127579593 -0.7566751441756785
979 0.39619148868779774 -0.7525258910192849
980 0.4040518458473455 -0.7726708726201956
981 0.4912036781529771 -0.7703884767943712
982 0.49277366036866144 -0.7671850918364856
983 0.4331919641049569 -0.8061309784851665
984 0.44378376300708566 -0.8236678133460706
985 0.43591514771887335 -0.8090096321261336
986 0.4420998354577491 -0.816747358238991
987 0.4275668418291148 -0.7993456086709653
988 0.43440972033523967 -0.8073883493459574
989 0.4351755134262275 -0.8128642613992108
990 0.43270939181194196 -0.7974216660239889
991 0.5332539237319054 -0.22117475032098025
992 0.5525703515686159 -0.23074597065719382
993 0.5268045049938259 -0.2100300917725617
994 0.5500820596760695 -0.23396692598680266
995 0.5423626449687854 -0.24439935488346778
996 0.5545652012872971 -0.238226415624992
997 0.5356526805497822 -0.22059049606904263
998 0.536081023458151 -0.23209666737292142
999 0.5549664285448382 -0.23632404597659948
1000 0.5392336644256018 -0.21768891144231184
1001 0.49120791244719886 -0.7862278061591298
1002 0.5028377724003857 -0.7970850408798877
1003 0.5018355489761754 -0.7955519135173007
1004 0.5030304368238927 -0.7961981794783173
1005 0.5053503691172228 -0.8041488341777876
1006 0.5039230123071275 -0.8012391385913588
1007 0.5014265263552607 -0.8001831503108977
1008 0.5040984758304164 -0.8000383684183907
1009 0.7956702050646528 0.4771922860979156
1010 0.7691631158830722 0.5227025222313978
1011 0.7837888623192485 0.5302301882511721
1012 0.7820111244128273 0.5257985773866761
1013 0.7552875738320691 0.5174672176285194
1014 0.774333442731349 0.5240170782861804
1015 0.7729162443687804 0.5269500997407209
1016 0.7866056823529693 0.5329853671433893
1017 0.777860139689209 0.5248722009671012
1018 0.814681347182533 0.4616010562312298
1019 0.8136447096346732 0.4614833809798563
1020 0.8066582681307826 0.4579709988508274
1021 0.8466900877312517 0.42288950181462087
1022 0.8490269361691868 0.4273678011974253
1023 0.8420433076151322 0.4246127555359267
1024 0.8494941879549256 0.42693114599455473
1025 0.854458807210048 0.430570129371978
1026 0.8322295817758563 0.4234186658911088
1027 0.839453739819066 0.42261275772938806
1028 0.8484215020780257 0.4236302925873559
1029 0.8466257283908695 0.4233989867980296
1030 0.8442916216384121 0.4251256567594383
1031 0.8332891097252282 0.415085885005698
1032 0.8052090340222944 0.5039430680602929
1033 0.8037811450005732 0.5056375432108609
1034 0.7970438652375509 0.502726397568746
1035 0.8060906054646824 0.5052615004965332
1036 0.8008267106469764 0.5061168818984666
1037 0.8013229654823222 0.5045277463586404
1038 0.8016180780255743 0.505632563312352
1039 0.788170059593447 0.49868223725634625
1040 0.7418444848991542 0.32063047025133223
1041 0.7478382168824037 0.31725101156755986
1042 0.7480731956278537 0.3209598902495306
1043 0.7404169443568931 0.3204820414688202
1044 0.7452558758667582 0.32248114397450417
1045 0.7397905622371486 0.32027921439764295
1046 0.7377971416414932 0.32393910317647534
1047 0.7464720935578786 0.3204519890210165
1048 0.7419647793267603 0.3227776629937896
1049 -0.03735287564261549 0.11482922894516866
1050 -0.06538495986475584 0.12094393205556593
1051 -0.03219578422920487 0.12013772854492405
1052 -0.011215519093904655 0.09350212831638233
1053 -0.05298112168960158 0.17096529301431249
1054 -0.05741048817957372 0.11277058018626945
1055 -0.03197696944958277 0.15640198081118636
1056 -0.023216929545585237 0.14407689495237416
1057 -0.05148323133551794 0.10558200078777727
1058 0.708202449029508 0.44460840465577867
1059 0.7250706902156439 0.44354048630367643
1060 0.7188279643996103 0.4478304103175233
1061 0.7273438759166059 0.4562484143575126
1062 0.7199320428205171 0.44818416029251135
1063 0.8184567340827036 0.4838025815078199
1064 0.8219201659106279 0.48443168597552216
1065 0.7966865051103671 0.4685711926443287
1066 0.8139545820445578 0.48097949083853747
1067 0.8217328048567221 0.48619012782812593
1068 0.8037630061081185 0.47369680963616956
1069 0.7839866933391076 0.4875643281085301
1070 0.7912472372714183 0.4920928156743164
1071 0.7950156300420611 0.49405927079005657
1072 0.7977222217533393 0.4926285256966061
1073 0.7845158949973703 0.4860261857985597
1074 0.7798024107938032 0.49002613538260137
1075 -0.02295573434118805 -0.06756129572895576
1076 -0.024276622620411515 -0.07353903365229641
1077 0.011494569211543498 -0.1043301411175587
1078 -0.039850531269623936 -0.07750030380055713
1079 -0.02353496962033264 -0.10148093611150678
1080 0.025270932552539243 -0.08596353639008075
1081 0.008914348537947484 -0.10061715198688485
1082 0.01062630131605909 -0.0810645972748937
1083 0.003770833291544438 -0.07985186762518832
1084 0.07077756474282598 -0.11564584160148107
1085 0.10446178825115836 -0.14393707637356515
1086 0.06772932934992298 -0.13994121452832592
1087 0.11705593228192011 -0.16224089015080098
1088 0.087893463422484 -0.1747978921523675
1089 0.09740804694712189 -0.12671736463874742
1090 0.066775411568955 -0.15546721297450053
1091 0.09851815305713532 -0.14391410118125716
1092 0.06375623354100125 -0.09696503873647157
1093 -0.520189370794448 0.6725002613238522
1094 -0.5172552051241358 0.6737487528574252
1095 -0.5246503343066717 0.6688446889887348
1096 -0.5303951793044432 0.6798947229439312
1097 -0.5155012887487669 0.6736369734439982
1098 -0.4797221849463593 0.658608989151332
1099 -0.49362592707992026 0.6085331223073942
1100 -0.4849185913290226 0.6049569166064519
1101 -0.48886523008880284 0.602442461181587
1102 -0.4934209076470533 0.6068024584661573
1103 0.2263440784340718 -0.02160565875422762
1104 0.22302350259343195 0.007692938251958409
1105 0.27393394131737697 -0.017885708558396083
1106 0.2664918099707118 -0.049915549389102656
1107 0.2608319958133494 -0.02430300860435422
1108 0.2509705710895805 -0.057676426783134865
1109 0.24807934988641636 -0.03476064576999318
1110 0.23299639998449484 -0.05576802706085766
1111 -0.12830565042358485 0.7202412481340627
1112 -0.11810218012401047 0.7244633912038206
1113 -0.11515192600760528 0.7292844728013126
1114 -0.11271462000763986 0.7302654942227137
1115 -0.11058202524926056 0.7218558019895762
1116 -0.09742336359238637 0.6422761187350654
1117 -0.08871351798761105 0.6298163267711208
1118 -0.09883261123787287 0.6425455803810842
1119 -0.09201268163505255 0.6391775250269096
1120 -0.09348979488509972 0.6388214945520378
1121 -0.8005921363007499 0.48350417371007753
1122 -0.8077943329554874 0.49243377536992133
1123 -0.7888844160715769 0.4854510098201504
1124 -0.8129716477542508 0.4930322671696652
1125 -0.8052018787165214 0.48798756193022214
1126 -0.8083861900404967 0.4880676583432967
1127 -0.8012132647533939 0.48899173863076834
1128 -0.8051009093948458 0.4877731176543132
1129 -0.8072995557362159 0.4849812313096366
1130 -0.7992488418569482 0.4726331260279463
1131 -0.8041593374643626 0.4709707442084024
1132 -0.7962454301593069 0.46644919381455563
1133 -0.8014606364934685 0.47290092776947623
1134 -0.8147531659344024 0.47938833874444187
1135 -0.7935856748220682 0.5039506862770797
1136 -0.7959965029155887 0.507619923491492
1137 -0.7958309209746356 0.505429253022389
1138 -0.7951330583570374 0.5059545464624429
1139 -0.7948396691745819 0.5034308184151052
1140 -0.020914155273148185 -0.6185782015222493
1141 -0.024836118102480313 -0.6151423561017851
1142 -0.017628686799010786 -0.6152539504853687
1143 -0.01842247413667291 -0.6174857866348115
1144 -0.02035979730496297 -0.6157840446555801
1145 -0.02711794983491356 -0.6277003827164688
1146 -0.024841839130725282 -0.6294805315799612
1147 -0.020987357959143128 -0.6088775514243583
1148 -0.020935166968037853 -0.5988425184176864
1149 0.051314831990327936 -0.6230854470581827
1150 0.04937243752299607 -0.640386708518103
1151 0.06299380704717271 -0.641097828452646
1152 0.05159002262907343 -0.6201225560244468
1153 0.05923943440732843 -0.6382140426287487
1154 0.06286876724896537 -0.6753684342036246
1155 0.07793420351160917 -0.6775214751453011
1156 0.07206989780364774 -0.6831301787872753
1157 0.07088701675316168 -0.6788269992439925
1158 0.07127090932248654 -0.6641520282917367
1159 0.06696682601438471 -0.677296318820633
1160 0.06586861326862985 -0.6760532700989988
1161 0.04676201266516524 -0.646450920366721
1162 0.06369457978953018 -0.6560663645085906
1163 0.06141560174590171 -0.6555449505289017
1164 0.058288734158310186 -0.6656167412020247
1165 0.05437917983567467 -0.6704064832270484
1166 0.05364836463910665 -0.6631029300465214
1167 0.05492610242610114 -0.6704607712381396
1168 0.06157706654795915 -0.6680884229150327
1169 0.05476206764001576 -0.6809438903070658
1170 0.05167056977661536 -0.657522775020555
1171 0.04333482442439869 -0.6421719787873722
1172 0.046141333873197354 -0.643598865427987
1173 0.037927072310455626 -0.6310550047303383
1174 0.4421992702094942 -0.5653779870315289
1175 0.44882144394849044 -0.5827592404025446
1176 0.45170514518425753 -0.5915355353637028
1177 0.4543336775227098 -0.5976595563807792
1178 0.44086282766990126 -0.5804791352319948
1179 0.4740525637765406 -0.6053230565595379
1180 0.46782432317128636 -0.604882588355414
1181 0.47761615963320353 -0.5991520422401302
1182 0.4842805134485271 -0.6142045292886007
1183 0.46949786778810493 -0.5985582397611651
1184 0.4749366930304398 -0.6053488496342314
1185 0.4737700766633438 -0.6028092083770062
1186 0.47695014967220883 -0.6077820590340438
1187 0.4817011647841992 -0.6042255135909579
1188 0.4767918173201201 -0.6031301758786849
1189 0.44394280096179345 -0.5753695595490562
1190 0.42701349698431695 -0.570972953149564
1191 0.4402081995802856 -0.5583079055279355
1192 0.4389251442378663 -0.5627238896575956
1193 0.42890054419776186 -0.5511706224338474
1194 0.44635716940030434 -0.5781904353778765
1195 0.4411494844298231 -0.5698461443722936
1196 0.4408469894546608 -0.5781532446619345
1197 0.4345152986579089 -0.5642391514608407
1198 0.4308586363537998 -0.561806553281145
1199 0.8783654624356079 0.2630113832657987
1200 0.8821497971201534 0.2648638696297513
1201 0.9050972653639413 0.25325412186541435
1202 0.90932281035179 0.2527429351678407
1203 0.8992667648499469 0.2458858352913882
1204 0.90367448282242 0.2494582827948889
1205 0.9181727909731625 0.2544853815200835
1206 0.902198401464879 0.25377875012050316
1207 0.9030964487300465 0.2490153543522763
1208 0.8991648639091809 0.2507730279034722
1209 0.9022172972523068 0.2509471657260422
1210 0.9157201933119795 0.2491199301871651
1211 0.9080949786258025 0.2517964327290808
1212 0.8814739693498147 0.26824969818047245
1213 0.8856321445221876 0.27218117384318374
1214 0.8838138266486396 0.272378248987951
1215 0.8934896767053903 0.27641945011534386
1216 0.890401300092158 0.2742248149178977
1217 0.8941398552968522 0.27541048606046636
1218 0.8923720107520178 0.2736613709759013
1219 0.8859397764448859 0.27533404988171095
1220 0.8640169435664685 0.2507132735458169
1221 0.8614041752958915 0.24684819872949032
1222 0.856351771206658 0.24535808934485082
1223 0.7591919889540147 0.18442186037761052
1224 0.7798259073388054 0.19227147810034345
1225 0.7639162919989865 0.1830811473421515
1226 0.779361678721287 0.1934776757579997
1227 0.7832916452197272 0.19538507523651455
1228 0.7843955759996362 0.2389163680967235
1229 0.8069006470559772 0.24820265435426955
1230 0.7961964190749187 0.24324407390603944
1231 0.8055900434652248 0.24155648706913413
1232 0.8803038978257289 0.27254578015455555
1233 0.7316920203447452 0.17759465240868702
1234 0.7161957767065794 0.17418892529769953
1235 0.7192495210444485 0.1795605893913164
1236 0.7358966151750949 0.17777269784605226
1237 0.7287738032208542 0.18146177121125365
1238 0.7388525473400316 0.17832762632382915
1239 -0.8743164424445904 0.34744871737644434
1240 -0.8808806161006342 0.35076367438650363
1241 -0.8685769772236771 0.34428548122792596
1242 -0.8754302386355212 0.3493096250042422
1243 -0.8700268923190911 0.3490230696084254
1244 -0.8816709578451092 0.3527658820480283
1245 -0.8818215318305962 0.34708211203402906
1246 -0.8711693143849086 0.34944694470849924
1247 -0.8816257313981714 0.35327811257071284
1248 -0.8822112035070043 0.34595543305894605
1249 -0.8649289077080752 0.34793242991682394
1250 -0.8497031828859429 0.3387549176695737
1251 -0.8758821400812757 0.35215267212156404
1252 -0.8662170152678078 0.3478022093770689
1253 -0.8591920829994532 0.34403129264707616
1254 -0.8590788083860602 0.4000273657679464
1255 -0.8574075167905119 0.39549430695699145
1256 -0.8516984952777692 0.3966843439316795
1257 -0.8505695603666714 0.3959462568481223
1258 -0.8580322531464116 0.3996017938654845
1259 -0.8500885363446617 0.39719244231021245
1260 -0.8572175511145018 0.39831464954561696
1261 -0.862182502402078 0.3987574850076111
1262 -0.8604010605115684 0.3915053116463022
1263 -0.8513115753257914 0.387902153875844
1264 -0.8527254701271515 0.38959123923761935
1265 -0.8713710423327835 0.39836015817663073
1266 -0.8378768024383535 0.3827271228800763
1267 -0.8497070093676863 0.3922050542459889
1268 -0.8521153675688498 0.3874978215845346
1269 -0.670700853490574 0.3655077442580831
1270 -0.6631308782640785 0.36559941733061896
1271 -0.6740377147559834 0.3732941100773451
1272 -0.6611708838794129 0.3685040908985815
1273 -0.6605341013179268 0.36848427110957577
1274 -0.6786908019704994 0.37304904730221966
1275 -0.6539169289560686 0.35995566920955907
1276 -0.6690567697268779 0.3712599461918246
1277 -0.6568797508942408 0.36390361582377473
1278 -0.6753714882084645 0.37249107866101466
1279 -0.6831825589474342 0.26967760210640546
1280 -0.6795886311351561 0.26632867798619586
1281 -0.6886115958798684 0.2697899512211721
1282 -0.6776203650812265 0.2685612499857378
1283 -0.6803064054204904 0.2770253761932514
1284 -0.6939302001394538 0.2708489844123038
1285 -0.6832046650879448 0.2714206111000081
1286 -0.37462970107553606 0.020595069262834678
1287 -0.36604651919812087 0.01992149479076944
1288 -0.34219928080671025 0.008450591983204192
1289 -0.38123291645127694 0.034408379564535296
1290 -0.37337543137397705 0.020975283237695708
1291 -0.37276681022059194 0.0016644070507071972
1292 -0.3984164296219623 0.023340915898542203
1293 -0.35431234692079444 0.0010558920904076086
1294 -0.5367261097300876 -0.7750160322666672
1295 -0.5375680358548048 -0.772030478684078
1296 -0.5301922460260369 -0.7721565651883973
1297 -0.5380341523159781 -0.7825148050634347
1298 -0.5353884083914735 -0.7714559776217691
1299 -0.5232766718875793 -0.7624425520299885
1300 -0.5400014927179584 -0.7753305226293015
1301 -0.5415704383154682 -0.7830471514882548
1302 -0.5413664023402669 -0.7770134648384469
1303 -0.5318498266450524 -0.7743457645803089
1304 -0.5428868299221952 -0.7835213610046898
1305 -0.5372382855322333 -0.7398545987559856
1306 -0.11526806569578747 -0.7222613103848738
1307 -0.10750202023837402 -0.7292657070406809
1308 -0.10328516667948005 -0.7224953420034901
1309 -0.11602870297332508 -0.7277565348874058
1310 -0.11090326145387755 -0.725048781278769
1311 -0.1051462617808418 -0.7252169845676915
1312 -0.11249262430979308 -0.7302401194599963
1313 -0.5837234789602052 -0.5608720642098207
1314 -0.58940410485622 -0.5642747648575103
1315 -0.5864158154256787 -0.5664426507550387
1316 -0.5886658228919308 -0.5598759034775499
1317 -0.5955792442597628 -0.5711409343788889
1318 -0.5786590761313715 -0.5547714845069851
1319 -0.5808697643699982 -0.5624193248699507
1320 -0.5793589760487906 -0.5606265502216108
1321 -0.5870441600743732 -0.5603946997628664
1322 -0.5862962583913199 -0.559459714425353
1323 -0.5905137968261963 -0.5749475122086181
1324 0.23434816860242194 -0.7951789334259836
1325 0.23429228776709635 -0.7874174052867315
1326 0.2307578747749353 -0.7869244273698216
1327 0.23377270709273557 -0.7783955999699745
